"","garrett_3","garrett_4","garrett_5","garrett_7","garrett_8","garrett_9","garrett_10","garrett_11","garrett_12","garrett_13","garrett_14","garrett_15","garrett_17","garrett_18","garrett_19","garrett_21","garrett_28","garrett_30","garrett_31","garrett_36","garrett_43","garrett_46","garrett_48","25617X10","25617X11","25617X16","25617X17","25617X18","25617X19","25617X20","25617X21","25617X9"
"Mangrovibacterium",0.000142786497537647,0,0,0,0,0.000365823098924053,0,3.08999136347414e-05,0.000100750896431101,0,0,8.43062627328803e-05,0,0,0.000103070469279847,0.000734028073427974,0.000578909404151707,7.12587719548276e-05,0.000136583846774777,0.000599292235869438,0.000667996722362749,0,0.00023942891415396,6.39565572952687e-05,0,0.000204030617287832,0.000517592071561184,0.000816486633003621,0,0.000208834261627408,0.000194267399289802,0
"Aquipluma",4.75954991792156e-05,0,9.11197431881158e-05,0.000121783099428594,0,0.000304852582436711,0,3.08999136347414e-05,0.000100750896431101,0,0,4.21531313664401e-05,0,0,0.00015460570391977,0.00031458346004056,0.000115781880830341,7.12587719548276e-05,0,0,0,0,0,3.19782786476343e-05,0.000117909094446364,0.000211587306817011,0.000578485256450735,0.000969665708730634,1.47923348487587e-05,5.41422159774762e-05,4.31705331755115e-05,0
"Sunxiuqinia",0.000428359492612941,0,0,0.000243566198857187,0,6.09705164873422e-05,0,0,0.000100750896431101,0.000215468946615414,0,0,0,0,0,0.000104861153346853,0.000463127523321365,0,0.000273167693549555,0.00014982305896736,0,0,0.00047885782830792,1.06594262158781e-05,0.000117909094446364,0.000113350342937684,0.0002983766059588,0.000382245033006859,0,8.50806251074626e-05,2.15852665877557e-05,0
"Labilibaculum",4.75954991792156e-05,0,0.000182239486376232,0.000121783099428594,0,0.00109746929677216,0,3.08999136347414e-05,0.000537338114299205,0,0,0.000337225050931521,0,0.000144587232369033,5.15352346399233e-05,0.000209722306693707,0.000231563761660683,0.000570070175638621,0.000136583846774777,0.00014982305896736,0.000222665574120916,0.000175769783768012,0.00011971445707698,0.000127913114590537,0.000825363661124546,0.000982369638793263,0.00106563073556714,0.00229347019804115,0,0.000255241875322388,0.000316583909953751,7.74509348327834e-05
"Marinifilum",0.000285572995075294,0,0,0.000121783099428594,0,0.00054873464838608,0.000391492604704697,6.17998272694828e-05,0.000537338114299205,0.000215468946615414,0,0.00012645939409932,0,0,0.00015460570391977,0.000838889226774828,0.000694691284982048,0.000142517543909655,0.000273167693549555,0.000749115294836798,0,0.000527309351304036,0.00035914337123094,2.13188524317562e-05,0.000471636377785455,0.000204030617287832,0.000700271626229837,0.000971071021351983,0,0.000348057102712347,0.000359754443129262,0
"Carboxylicivirga",0.000142786497537647,0,0.000182239486376232,0.000608915497142969,0,0.000243882065949369,0.000130497534901566,3.08999136347414e-05,0.000268669057149603,0.000430937893230828,0,0.00012645939409932,0.000170902192675132,0,0.000103070469279847,0.000524305766734267,0.000694691284982048,7.12587719548276e-05,0.000136583846774777,0.00014982305896736,0,0.00087884891884006,0.00071828674246188,0.000138572540806415,0,0.00135264742572303,0.000828147314497894,0.000992150710672214,0,0.000634237387164721,0.000309388821091165,0
"Xiashengella",0,0,0,0.000121783099428594,0,0.000182911549462027,0,0,0.000470170850011805,0.000646406839846241,0,0,0,0,0.000103070469279847,0.00031458346004056,0.000115781880830341,7.12587719548276e-05,0,0.000299646117934719,0,0.000175769783768012,0.00011971445707698,5.32971310793906e-06,0,0.000128463721996042,0.000444520249693723,0.000432836287375413,0,6.96114205424694e-05,5.03656220380967e-05,0
"Flavobacterium",0.00380763993433725,0,0.000546718459128695,0.00608915497142968,0.00046000276001656,0.00963334160500007,0.00391492604704697,0.00200849438625819,0.00678389369302747,0.00883422681123196,0.000863171183030054,0.00455253818757553,0.000512706578025396,0.00115669785895226,0.00278290267055586,0.00954236495456366,0.0100730236322397,0.00313538596601242,0.00232192539517121,0.00569327624075966,0.00467597705653924,0.00544886329680837,0.00442943491184826,0.00714181556463833,0.0510546378952755,0.0170630049568861,0.0165324996975131,0.0201634254911118,0.00081357841668173,0.00650480051957964,0.00574887600120561,0.00944901404959958
"Maribacter",0.000190381996716862,0,0.000182239486376232,0.00109604789485734,0,0.000487764131898738,0.00208796055842505,9.26997409042242e-05,0.000302252689293303,0.0015082826263079,0,0.00012645939409932,0,0.000144587232369033,0.000206140938559693,0.000209722306693707,0.000231563761660683,7.12587719548276e-05,0.001229254620973,0.000299646117934719,0.000890662296483665,0.000175769783768012,0.00011971445707698,0.00196666413682951,0.000471636377785455,0.00280353181532539,0.0012483102902358,0.00177912577862751,1.47923348487587e-05,0.000471810739232293,0.000244633021327898,0
"Capnocytophaga",0.00109469648112196,0,9.11197431881158e-05,0.00109604789485734,0,0.0011584398132595,0.000130497534901566,0.000247199309077931,0.000335836321437003,0.000646406839846241,0.000539481989393784,0.000505837576397281,0,0,0.000257676173199617,0.00146805614685595,0.00277876513992819,0.000142517543909655,0.000546335387099109,0.00119858447173888,0.000445331148241833,0.00105461870260807,0.00095771565661584,0.000522311884578027,0.000235818188892727,0.00118640025608109,0.00364141245639515,0.00412318723103722,0.000192300353033863,0.00109831352411452,0.000705118708533354,0.000619607478662267
"Polaribacter",0.000190381996716862,0,9.11197431881158e-05,0.00133961409371453,0,0.000792616714335449,0.000652487674507828,0.00021629939544319,0.000839590803592508,0.000215468946615414,0.000107896397878757,0.000969522021428123,0,0.000289174464738066,0.00030921140783954,0.00031458346004056,0.000463127523321365,0.000285035087819311,0,0,0.000222665574120916,0.000351539567536024,0.00071828674246188,0.000479674179714515,0.00153281822780273,0.00293955222685061,0.00218606533753488,0.00267852585629071,0.000147923348487587,0.000471810739232293,0.000352559354266677,0.00023235280449835
"Cellulophaga",9.51909983584312e-05,0.000205530412335113,0,0.000121783099428594,0,0.000182911549462027,0.000391492604704697,0.000247199309077931,0.000806007171448808,0.000215468946615414,0,0.000210765656832201,0,0.000144587232369033,0.000412281877119386,0.000524305766734267,0.000463127523321365,0.000498811403683793,0.000136583846774777,0,0.000445331148241833,0,0.00035914337123094,7.99456966190858e-05,0.000589545472231819,0.00168514176500691,0.000621110485873421,0.0005045072310642,0.00011833867879007,0.00038673011412483,0.000259023199053069,0.000154901869665567
"Aequorivita",4.75954991792156e-05,0,0,0,0,0.000182911549462027,0,3.08999136347414e-05,0.000235085425005902,0,0,4.21531313664401e-05,0,0,0.000103070469279847,0.000104861153346853,0.000115781880830341,7.12587719548276e-05,0,0.000449469176902079,0.000222665574120916,0,0.00011971445707698,7.99456966190858e-05,0.000353727283339091,0.00036272109740059,0.00057239593796178,0.000959828520381193,0,0.000378995511842334,0.000266218287915654,0
"Aestuariibaculum",0.000285572995075294,0,0,0.000121783099428594,0,6.09705164873422e-05,0.000521990139606263,3.08999136347414e-05,0.000268669057149603,0.000430937893230828,0,8.43062627328803e-05,0,0,5.15352346399233e-05,0.000209722306693707,0,7.12587719548276e-05,0,0,0,0,0.00011971445707698,7.46159835111468e-05,0,0.000105793653408505,0.000328823198403576,0.000288089087376493,0,0.000116019034237449,9.35361552136082e-05,0
"Amniculibacterium",0,0,0,0,0,0.000365823098924053,0,0,6.71672642874007e-05,0.000215468946615414,0,0,0,0,0,0.00031458346004056,0.000115781880830341,0,0,0.000749115294836798,0,0,0.00011971445707698,6.92862704032077e-05,0,0.000113350342937684,0.000200947510135518,0.000241713770871984,0,0.000100549829672456,6.47557997632672e-05,0
"Aggregatimonas",0,0,0,0,0,0,0,0,0.000134334528574801,0.000215468946615414,0,0,0,0,5.15352346399233e-05,0,0.000115781880830341,7.12587719548276e-05,0,0,0,0,0,6.39565572952687e-05,0,1.51133790583579e-05,0.000207036828624473,0.000636606617470981,0,7.7346022824966e-05,4.31705331755115e-05,0
"Myroides",9.51909983584312e-05,0,0,0.000243566198857187,0,0.000365823098924053,0,0.000154499568173707,0.000638089010730306,0.000861875786461655,0.000107896397878757,0.000337225050931521,0,0,0.00015460570391977,0.000419444613387414,0.000926255046642731,0,0.000273167693549555,0.000299646117934719,0,0.000527309351304036,0.00023942891415396,5.86268441873296e-05,0.000117909094446364,0.00111083336078931,0.000761164811119388,0.000751842252421579,0.000650862733345384,0.000216568863909905,0.000187072310427216,7.74509348327834e-05
"Dokdonia",0.000142786497537647,0,0,0.000121783099428594,0,0.000182911549462027,0,0.000123599654538966,0.000100750896431101,0,0,8.43062627328803e-05,0,0,5.15352346399233e-05,0.000104861153346853,0.000347345642491024,0,0,0,0,0.000175769783768012,0,5.86268441873296e-05,0,8.31235848209684e-05,0.000213126147113429,0.000165826889319152,0,8.50806251074626e-05,0.000115121421801364,0
"Lacinutrix",4.75954991792156e-05,0,9.11197431881158e-05,0.000243566198857187,0,0.000365823098924053,0.000130497534901566,0,0.000302252689293303,0.000215468946615414,0,8.43062627328803e-05,0,0,0,0,0,0,0,0.00014982305896736,0,0,0.00011971445707698,4.79674179714515e-05,0.000235818188892727,0.000642318609980211,0.000456698886671633,0.000518560357277687,1.47923348487587e-05,0.000162426647932429,0.000165487043839461,7.74509348327834e-05
"Algibacter",4.75954991792156e-05,0,9.11197431881158e-05,0,0,0.000243882065949369,0,0,0.000268669057149603,0,0.000107896397878757,4.21531313664401e-05,0,0,0,0.000209722306693707,0,0,0,0,0,0,0,4.79674179714515e-05,0.000353727283339091,0.000355164407871411,0.000188768873157608,0.000182690640775337,0,0.000193365057062415,5.03656220380967e-05,0
"Zunongwangia",4.75954991792156e-05,0,0,0.000121783099428594,0,0.00054873464838608,0.000391492604704697,0.000154499568173707,0.000134334528574801,0.000215468946615414,0,4.21531313664401e-05,0,0,0.000103070469279847,0,0,7.12587719548276e-05,0,0,0,0.000175769783768012,0.00011971445707698,4.26377048635124e-05,0,0.000770782331976253,0.000401895020271037,0.000399108784463044,1.47923348487587e-05,0.000239772670757395,0.000223047754740143,0
"Euzebyella",4.75954991792156e-05,0,0,0,0,0,0,3.08999136347414e-05,0,0,0,0,0,0,0,0,0,0,0.000136583846774777,0,0.000222665574120916,0,0.00011971445707698,3.73079917555734e-05,0,2.26700685875368e-05,0.000158322280712833,0.000233281895143892,0,8.50806251074626e-05,8.63410663510229e-05,0
"Flagellimonas",0.000142786497537647,0,0,0.000365349298285781,0,0.000670675681360764,0,9.26997409042242e-05,0.000335836321437003,0.000215468946615414,0,0.000168612525465761,0,0,5.15352346399233e-05,0.00031458346004056,0.000347345642491024,0.000142517543909655,0,0.00014982305896736,0,0.000351539567536024,0.0005985722853849,3.73079917555734e-05,0.000117909094446364,0.00176070866029869,0.00127266756419162,0.00167091670678366,0,0.000278445682169878,0.000194267399289802,0
"Aquimarina",9.51909983584312e-05,0,0.000182239486376232,0.000365349298285781,0,0.000243882065949369,0.000652487674507828,3.08999136347414e-05,0.000470170850011805,0.000215468946615414,0,8.43062627328803e-05,0,0.000289174464738066,0.00030921140783954,0.000104861153346853,0,0,0.000273167693549555,0,0.000667996722362749,0.000175769783768012,0.00023942891415396,3.73079917555734e-05,0.000235818188892727,0.00122418370372699,0.000791611403564163,0.000954207269895798,0,0.000208834261627408,9.35361552136082e-05,0
"Tamlana",4.75954991792156e-05,0,0,0,0,0.000304852582436711,0.000130497534901566,0,3.35836321437003e-05,0,0,8.43062627328803e-05,0,0,0,0.000104861153346853,0.000231563761660683,0,0,0,0,0,0,3.73079917555734e-05,0.000589545472231819,0.000468514750809095,0.000176590236179698,0.000143341887377572,0,0.000154692045649932,7.19508886258524e-05,7.74509348327834e-05
"Robiginitalea",0.000190381996716862,0,0,0.000121783099428594,0,0.000304852582436711,0,3.08999136347414e-05,0.000134334528574801,0.000430937893230828,0,0,0,0,5.15352346399233e-05,0.00031458346004056,0.000578909404151707,0,0,0.00134840753070624,0,0,0.00011971445707698,3.73079917555734e-05,0,0.000423174613634021,0.000395805701782082,0.000708277561159767,0,0.000131488238802442,0.000100731244076193,0
"Leeuwenhoekiella",9.51909983584312e-05,0,0,0.000365349298285781,0,6.09705164873422e-05,0,3.08999136347414e-05,0.000100750896431101,0,0,0,0,0,5.15352346399233e-05,0.000104861153346853,0.000115781880830341,0,0,0,0,0.000175769783768012,0,3.19782786476343e-05,0,3.02267581167158e-05,0.000188768873157608,0.000220634081551753,0,6.18768182599728e-05,3.59754443129262e-05,0
"Tenacibaculum",4.75954991792156e-05,0,0,0.000487132397714375,0,0.000365823098924053,0.000260995069803131,9.26997409042242e-05,0.000302252689293303,0.000215468946615414,0,0.000252918788198641,0,0.000144587232369033,0.00015460570391977,0.000104861153346853,0.000463127523321365,7.12587719548276e-05,0.000273167693549555,0,0,0,0.00011971445707698,3.19782786476343e-05,0.000825363661124546,0.00170781183359444,0.00112043460196774,0.00111300759610821,0.000221885022731381,0.000162426647932429,0.000172682132702046,0.00023235280449835
"Sinomicrobium",0,0,9.11197431881158e-05,0,0,0.000182911549462027,0.000130497534901566,0.000154499568173707,0,0,0,4.21531313664401e-05,0,0,0.000103070469279847,0.000209722306693707,0,0.000142517543909655,0,0,0,0,0,3.19782786476343e-05,0,0.000853905916797221,0.000316644561425665,0.000344301592230442,0,6.96114205424694e-05,4.31705331755115e-05,0
"Costertonia",9.51909983584312e-05,0,0,0,0,6.09705164873422e-05,0.000391492604704697,9.26997409042242e-05,0,0,0,4.21531313664401e-05,0,0,0,0.000104861153346853,0.000115781880830341,0,0,0,0,0,0,3.19782786476343e-05,0.000117909094446364,6.04535162334316e-05,0.000225304784091339,0.000413161910676531,0,9.28152273899592e-05,9.35361552136082e-05,0
"Kordia",0,0,0,0,0,6.09705164873422e-05,0,0,0.000235085425005902,0,0,4.21531313664401e-05,0,0,5.15352346399233e-05,0,0,0,0,0,0.000445331148241833,0.000351539567536024,0,2.66485655396953e-05,0.00117909094446364,0.000491184819396632,0.000152232962223878,0.000153179075727013,0,5.41422159774762e-05,7.19508886258524e-05,0
"Pseudalgibacter",0,0,0,0,0,0.000121941032974684,0,3.08999136347414e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000222665574120916,0,0,2.66485655396953e-05,0,0.000332494339283874,0.000121786369779102,0.000196743766988824,0,2.32038068474898e-05,7.19508886258524e-06,0
"Zobellia",0,0,0,0.000243566198857187,0,0.000609705164873422,0,3.08999136347414e-05,0.000134334528574801,0,0,0.00012645939409932,0,0,0,0.000419444613387414,0.000115781880830341,0.000142517543909655,0,0,0,0,0.00023942891415396,2.66485655396953e-05,0,0.00036272109740059,0.000383627064804172,0.000359760031065279,0,0.000177895852497422,0.00015109686611429,0
"Christiangramia",0.000190381996716862,0,9.11197431881158e-05,0.000487132397714375,0,0.000426793615411396,0,3.08999136347414e-05,0.000436587217868104,0.000215468946615414,0,0.000337225050931521,0,0.000289174464738066,0.000103070469279847,0,0.000926255046642731,7.12587719548276e-05,0,0.00014982305896736,0.000445331148241833,0.000527309351304036,0.0011971445707698,2.13188524317562e-05,0.000117909094446364,0.000846349227268042,0.00116305983139042,0.00215434424852763,1.47923348487587e-05,0.000340322500429851,0.000280608465640824,0
"Urechidicola",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13188524317562e-05,0,0.000347607718342232,0.000109607732801192,0.00023468720776524,0,2.32038068474898e-05,7.19508886258524e-06,0
"Formosa",4.75954991792156e-05,0,9.11197431881158e-05,0.000243566198857187,0,0.000304852582436711,0,6.17998272694828e-05,6.71672642874007e-05,0,0,0,0,0,5.15352346399233e-05,0.000104861153346853,0,0.000142517543909655,0,0,0,0,0,2.13188524317562e-05,0,0.000340051028813053,0.00031055524293671,0.000333059091259653,2.95846696975175e-05,0.000216568863909905,0.000187072310427216,0
"Winogradskyella",9.51909983584312e-05,0,9.11197431881158e-05,0.000487132397714375,0,0.00054873464838608,0.000521990139606263,6.17998272694828e-05,0.000335836321437003,0,0.000107896397878757,4.21531313664401e-05,0,0.000144587232369033,0.000103070469279847,0,0,0.000142517543909655,0.000136583846774777,0.000299646117934719,0.000445331148241833,0.000175769783768012,0.00035914337123094,2.13188524317562e-05,0.000589545472231819,0.0010050397073808,0.00114479187592356,0.00140531262134874,1.47923348487587e-05,0.000239772670757395,0.000230242843602728,0
"Allomuricauda",0.000142786497537647,0,0,0.000243566198857187,0,0.000426793615411396,0,3.08999136347414e-05,0,0,0,0,0,0,0.000103070469279847,0.000104861153346853,0.000578909404151707,0,0.000136583846774777,0.00014982305896736,0,0.000527309351304036,0,2.13188524317562e-05,0,0.000294710891637979,0.000292287287469845,0.000330248466016955,0,0.000162426647932429,0.00015109686611429,7.74509348327834e-05
"Lutimonas",4.75954991792156e-05,0,0,0.000121783099428594,0,0.000182911549462027,0,0,0,0,0,0.000168612525465761,0,0.000144587232369033,0,0,0.000231563761660683,0,0,0,0,0.000175769783768012,0.00011971445707698,2.13188524317562e-05,0,0.000151133790583579,0.000255751376536114,0.000189717203882081,0,5.41422159774762e-05,7.19508886258524e-05,0
"Arenibacter",9.51909983584312e-05,0,0,0.000243566198857187,0,0,0.000130497534901566,9.26997409042242e-05,0.000134334528574801,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00011971445707698,2.13188524317562e-05,0.000235818188892727,0.0001435771010544,0.000164411599201788,0.000106803759222505,0,0.000100549829672456,9.35361552136082e-05,0
"Mesoflavibacter",4.75954991792156e-05,0,0,0,0,0.000121941032974684,0,0,6.71672642874007e-05,0,0,8.43062627328803e-05,0,0,0,0,0,0,0,0,0,0,0.00011971445707698,2.13188524317562e-05,0.000117909094446364,0.000400504545046484,7.91611403564163e-05,0.000155989700969711,1.47923348487587e-05,3.09384091299864e-05,0.000107926332938779,0
"Seonamhaeicola",0,0,0,0.000730698596571562,0.00023000138000828,0,0.000130497534901566,0,3.35836321437003e-05,0,0,0,0,0,5.15352346399233e-05,0,0.000231563761660683,7.12587719548276e-05,0.000136583846774777,0,0,0,0,1.59891393238172e-05,0.000235818188892727,0.000158690480112758,0.000292287287469845,0.000130694073785433,0,4.64076136949796e-05,5.03656220380967e-05,7.74509348327834e-05
"Paenimyroides",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59891393238172e-05,0,0,4.87145479116408e-05,0.000125072823300038,0,7.7346022824966e-05,3.59754443129262e-05,0
"Salegentibacter",4.75954991792156e-05,0,0,0.000608915497142969,0,0.000121941032974684,0,3.08999136347414e-05,0.000201501792862202,0,0,8.43062627328803e-05,0,0,5.15352346399233e-05,0.000209722306693707,0,0,0.000136583846774777,0,0,0,0.00023942891415396,1.06594262158781e-05,0,0.0002871542021088,0.000109607732801192,0.000181285328153988,0,5.41422159774762e-05,0.000100731244076193,0
"Hwangdonia",0,0,0,0.000121783099428594,0,0.000304852582436711,0,0,3.35836321437003e-05,0.000430937893230828,0,0,0,0,0.000206140938559693,0.000209722306693707,0.000578909404151707,0,0,0.00014982305896736,0,0,0.00011971445707698,1.06594262158781e-05,0.00129700003891,0.000120907032466863,0.000267930013514025,0.000168637514561849,0,0.000162426647932429,7.91459774884377e-05,0
"Candidatus Arcticimaribacter",0,0,0,0,0,0,0.000130497534901566,3.08999136347414e-05,0.000134334528574801,0,0,0,0,0,0,0,0.000231563761660683,7.12587719548276e-05,0,0,0,0,0,1.06594262158781e-05,0,9.06802743501474e-05,0.000359269790848351,0.000168637514561849,1.47923348487587e-05,3.8673011412483e-05,0.000107926332938779,0
"Oceanihabitans",4.75954991792156e-05,0,0,0,0,0.000121941032974684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06594262158781e-05,0,8.31235848209684e-05,6.0893184889551e-05,4.49700038831598e-05,0,0.000154692045649932,7.19508886258524e-05,0
"Nonlabens",0.000380763993433725,0,0,0.000243566198857187,0,0.000243882065949369,0.000260995069803131,0,0.000167918160718502,0,0,4.21531313664401e-05,0,0.000144587232369033,0.000206140938559693,0,0.000694691284982048,0.000285035087819311,0.000273167693549555,0.00014982305896736,0.000222665574120916,0,0.00047885782830792,1.06594262158781e-05,0.000117909094446364,0.000664988678567747,0.00112043460196774,0.00103431008931268,0.000207092687882622,0.000170161250214925,7.91459774884377e-05,0
"Pukyongia",4.75954991792156e-05,0,0,0,0,6.09705164873422e-05,0,0,0,0,0,0,0,0,0,0.000104861153346853,0,0,0,0,0,0.000175769783768012,0.00011971445707698,1.06594262158781e-05,0,0,0.000127875688268057,0.000198149079610173,0,6.18768182599728e-05,3.59754443129262e-05,0
"Flaviramulus",0,0,0,0.000121783099428594,0,0,0,0,0.000201501792862202,0.000215468946615414,0,0,0,0,0,0,0,0.000142517543909655,0,0.00014982305896736,0,0,0,1.06594262158781e-05,0,3.77834476458947e-05,3.65359109337306e-05,8.99400077663197e-05,2.95846696975175e-05,1.54692045649932e-05,7.19508886258524e-06,0
"Changchengzhania",0,0,0,0,0,0,0,3.08999136347414e-05,0,0,0,0,0,0,0,0,0,7.12587719548276e-05,0,0,0.000222665574120916,0,0.00011971445707698,1.06594262158781e-05,0.0108476366890655,0.000581865093746779,2.43572739558204e-05,3.37275029123699e-05,2.95846696975175e-05,1.54692045649932e-05,5.75607109006819e-05,0
