"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Radiobacillus",0.00574376580506741,0.498497205354254,3.197969792254,0.155879272706607,0.876128183562695,0.999750903113572
"Siminovitchia",0.028844057561899,-0.231156437998293,3.19001955562839,-0.0724623890127716,0.942233935972985,0.999750903113572
"Halalkalibacter",0.0168914552333091,0.709850794426736,3.1976382052051,0.221992217027944,0.824319942095175,0.999750903113572
"Anaerobacillus",0.0205357227549169,0.154684093498792,3.1902218171236,0.0484869398950634,0.961328172654159,0.999750903113572
"Anoxybacillus",1.11330917625391,-0.553165714422478,1.37511686633329,-0.402268147504785,0.687486693807277,0.999750903113572
"Pontibacillus",0.221942208785092,-0.806333500369706,3.11278029626169,-0.259039644185,0.795604652507416,0.999750903113572
"Salipaludibacillus",0.0569785693561152,-0.77223389487181,3.18070007371114,-0.242787398049384,0.808170098435357,0.999750903113572
"Caldalkalibacillus",0.0789665732280668,-0.977987493108719,3.17800435726158,-0.307736360044336,0.758282950138538,0.999750903113572
"Staphylococcus",42.9858273399806,-0.172052012580483,0.618922734970588,-0.277986253952457,0.781022910800108,0.999750903113572
"Mammaliicoccus",0.95069935613522,0.663253492446988,1.33465352132295,0.496948070679462,0.619225671549683,0.999750903113572
"Macrococcus",0.829071925677981,-1.46060635426009,1.94261394474305,-0.751876798893918,0.452125151783331,0.999750903113572
"Macrococcoides",0.428669871700993,0.16177155558673,2.3054059501347,0.0701705292194971,0.944057930763738,0.999750903113572
"Sporosarcina",0.707134448221823,-1.01246115103152,1.79372050726932,-0.564447552965118,0.572449583964161,0.999750903113572
"Planococcus",1.43467757047077,-0.61628185187735,1.35078702519875,-0.456239096453176,0.648218054104398,0.999750903113572
"Ureibacillus",0.135662042365564,0.879633575751055,3.17721943549839,0.276856412850525,0.781890362284258,0.999750903113572
"Kurthia",0.246926641732372,-0.634702028987986,3.00272381438538,-0.211375427186234,0.832594329817865,0.999750903113572
"Viridibacillus",0.0725523517095668,-1.22405677760868,3.18198904433566,-0.384682901340485,0.700472364920004,0.999750903113572
"Rummeliibacillus",0.0545154190097087,0.1522961743208,3.18266848480057,0.0478517241265055,0.961834413847545,0.999750903113572
"Alicyclobacillus",0.556296573603065,0.305103796397965,1.63082308442211,0.187085772400677,0.851593383187892,0.999750903113572
"Tumebacillus",0.505362653836811,-1.78861395213212,2.7764387525552,-0.64421156435957,0.519438252918187,0.999750903113572
"Kyrpidia",0.0194264360494145,-0.0103792202727414,3.19360123174629,-0.00325000509442625,0.997406875677621,0.999750903113572
"Effusibacillus",0.0172312974152022,0.722085599940711,3.1975591559517,0.225824000346225,0.821338309626333,0.999750903113572
"Exiguobacterium",1.11956445622315,-0.372866569931844,1.41350157647233,-0.263789284807453,0.791942291705721,0.999750903113572
"Hydrogenibacillus",0.029923756081592,-0.0403344965650141,3.18455360894461,-0.0126656673173046,0.989894529781101,0.999750903113572
"Listeria",1.05222411684931,-0.295359666363722,1.35647433678607,-0.217740696122217,0.82763115341584,0.999750903113572
"Gemella",943.632869827719,0.270914612569083,0.860377009926044,0.314878953579165,0.752853561979832,0.999750903113572
"Kroppenstedtia",0.0712516129174384,-1.49927210277576,3.16835013089494,-0.47320278404719,0.63606851171002,0.999750903113572
"Laceyella",0.0911166339956645,-0.395359334071565,3.19086152527689,-0.123903632589401,0.90139157672397,0.999750903113572
"Thermoactinomyces",0.096320578033895,1.07497595377401,3.19651383550444,0.33629635568412,0.736647397805254,0.999750903113572
"Veillonella",8651.71351592642,-0.571621015890355,0.809226285622864,-0.706379693845926,0.479952045382107,0.999750903113572
"Megasphaera",9.06350985308599,-0.823118772081873,0.883312405957702,-0.931854649080167,0.351411647572652,0.999750903113572
"Dialister",8.79172437377363,-0.48214431502687,0.903021984978817,-0.533923119311631,0.593394725956226,0.999750903113572
"Phascolarctobacterium",93.8427694036348,-0.704076817429784,0.952832949859137,-0.738929964096931,0.459949526182459,0.999750903113572
"Acidaminococcus",2.02555033549619,0.176259939809862,1.67128794186064,0.105463538265963,0.916008000848107,0.999750903113572
"Selenomonas",117.119094031992,0.666179967727322,0.8443305051825,0.789003788964522,0.43010979200439,0.999750903113572
"Megamonas",0.355945799813902,-0.108120234637336,2.35384728833008,-0.0459334108773221,0.963363324242881,0.999750903113572
"Pectinatus",0.0813120795745262,0.220632507678992,3.19535103080091,0.0690479717415243,0.944951434659634,0.999750903113572
"Pelosinus",0.249058787983558,-0.544479706353909,3.17164580928113,-0.171671031097044,0.863696161501455,0.999750903113572
"Anaeromusa",0.4509693288723,-0.724857292977431,2.07062374727143,-0.350067120563364,0.726288325553514,0.999750903113572
"Peptoniphilus",1.62064063527275,-0.967355006015731,1.28573945757771,-0.752372496865105,0.45182708137978,0.999750903113572
"Parvimonas",323.322802465987,-0.85364026333718,0.931200409415901,-0.916709501741552,0.359294885707596,0.999750903113572
"Anaerococcus",1.12928450349116,-1.39476070709194,1.39873031057116,-0.997161995097113,0.318685884963367,0.999750903113572
"Murdochiella",0.373505596213798,-0.690061468677182,3.04998279027,-0.226250938490081,0.821006254395859,0.999750903113572
"Helcococcus",0.834566790283409,-0.391164342346418,1.87075409307478,-0.209094473610638,0.834374488777375,0.999750903113572
"Finegoldia",2.8842801556053,-1.99581452816821,1.6264017869317,-1.22713498239167,0.219771861516065,0.999750903113572
"Miniphocaeibacter",0.267724019688226,-0.775525221621238,3.16826490516942,-0.244779159834732,0.806627431160855,0.999750903113572
"Gudongella",0.37279989229058,-0.278886555469538,3.15730999016274,-0.0883304320255115,0.929614052221025,0.999750903113572
"Tissierella",0.335783185212218,-0.0418665107585264,2.81095474343702,-0.0148940536507305,0.988116703896812,0.999750903113572
"Gottschalkia",0.0691552171301446,0.443323637703978,3.18837294330493,0.139043846371513,0.889415501149728,0.999750903113572
"Acidilutibacter",0.0281640999800255,-0.547069848135014,3.18477936351594,-0.171776373083207,0.863613340952976,0.999750903113572
"Keratinibaculum",0.112353436137238,0.232644424689176,3.19384416344565,0.0728415078455768,0.941932240184269,0.999750903113572
"Caloranaerobacter",0.0802698961059155,-0.222058312702089,3.17833006508765,-0.0698663474701031,0.94430003847991,0.999750903113572
"Ezakiella",0.921159811711445,-0.763750146569897,1.90523369060206,-0.400869536549371,0.688516179531763,0.999750903113572
"Caldicellulosiruptor",0.605011155707163,0.10996247160356,2.6351589097258,0.0417289717131336,0.966714757983398,0.999750903113572
"Limnochorda",0.151919161607936,-0.154437488738879,3.1715586226826,-0.0486945086350796,0.961162752160535,0.999750903113572
"Candidatus Contubernalis",0.029923756081592,-0.0403344965650141,3.18455360894461,-0.0126656673173046,0.989894529781101,0.999750903113572
"Streptomyces",41.134077360317,-0.706531587216489,0.737624380688774,-0.957847389150489,0.338139718955606,0.999750903113572
"Peterkaempfera",0.0482409054255042,-0.571176142786792,3.19205686461669,-0.178936706647731,0.85798740016188,0.999750903113572
"Kitasatospora",1.98343721693933,-1.19717049475276,1.14333344887486,-1.04708779046995,0.295059089968164,0.999750903113572
"Streptacidiphilus",0.184729177360345,-0.497101318203108,3.18141007645844,-0.156251883993679,0.875834481412341,0.999750903113572
"Actinacidiphila",0.170473934482189,-1.0017910461994,3.16443300403398,-0.316578371203414,0.751563549537832,0.999750903113572
"Streptantibioticus",0.0187760666533503,-0.46978485202418,3.18906449016586,-0.147311179649348,0.882886408664145,0.999750903113572
"Dietzia",5.33002923938205,0.53248275834825,1.23104722375541,0.432544542624343,0.665345685921287,0.999750903113572
"Corynebacterium",265.992691815419,0.16436385110477,0.491340367135961,0.334521366650277,0.737986170404597,0.999750903113572
"Rhodococcus",11.5549912806305,0.0991046413138446,0.880253405576642,0.112586490078868,0.91035839629797,0.999750903113572
"Nocardia",5.44664146883467,0.0828969105415576,0.855773977587446,0.0968677626483296,0.922831410058228,0.999750903113572
"Prescottella",0.163832426790593,-0.797743165545088,3.16427604626332,-0.252109219891589,0.800956643653828,0.999750903113572
"Mycobacterium",13.4828627099569,-0.897823558184306,1.09397262597508,-0.820700204800878,0.411817054123657,0.999750903113572
"Mycolicibacterium",55.0793496786337,1.00996544434688,0.856155915259411,1.17965130690111,0.238138927837603,0.999750903113572
"Mycobacteroides",1.68879421109755,-1.31004314817866,1.15446107670636,-1.13476597402155,0.256473386373818,0.999750903113572
"Mycolicibacter",0.651687101874163,-1.10273392480553,2.2998394028027,-0.479483012362379,0.631595050476046,0.999750903113572
"Mycolicibacillus",0.505432149751913,1.19209572672199,3.18402729178462,0.374398715048021,0.708107698791598,0.999750903113572
"Lawsonella",2.51118192120931,-0.726084997137623,1.65788699051263,-0.437958076330109,0.661416674425793,0.999750903113572
"Gordonia",13.3949171845375,0.641824352705375,0.871574777217797,0.736396198561619,0.461489617427588,0.999750903113572
"Tsukamurella",0.436869389709707,-1.28868842984825,2.34008171769061,-0.550702319541233,0.58183775429935,0.999750903113572
"Tomitella",0.52557380653766,-0.791063436346183,2.75422633465073,-0.287218020681115,0.773945388862373,0.999750903113572
"Segniliparus",0.0309317897953816,-0.938659550057434,3.18638877173605,-0.294584125572983,0.768311590279005,0.999750903113572
"Actinocatenispora",0.0817342630434229,-1.30218277609246,3.1771513715265,-0.409858588345071,0.681909684955321,0.999750903113572
"Micromonospora",2.99224553949444,-1.48307057460977,1.07045982353843,-1.38545187964873,0.165914336838265,0.999750903113572
"Dactylosporangium",0.908851599164115,-2.0701111650429,1.73557260467797,-1.19275399914889,0.232965730611104,0.999750903113572
"Actinoplanes",1.2590437604271,-1.10661798293384,1.23759904042657,-0.894165191460085,0.371233513255012,0.999750903113572
"Phytohabitans",0.120956725751611,0.113791928890605,3.1813557740355,0.0357683758035843,0.971467049376417,0.999750903113572
"Polymorphospora",0.154003154578692,-0.0378605652389731,3.16260989221673,-0.0119713042484781,0.990448509308749,0.999750903113572
"Couchioplanes",0.402205682131256,1.4167093103219,3.18394855803124,0.444953580279547,0.656353300568746,0.999750903113572
"Plantactinospora",0.235624618438805,0.556237797342148,3.18710148104558,0.174527796071202,0.86145068786983,0.999750903113572
"Streptomonospora",0.174672952501773,0.333312231636721,3.18242944045935,0.104735152144838,0.91658596796916,0.999750903113572
"Nocardiopsis",1.33558542303233,-0.279540284958939,1.23152334898929,-0.22698740156925,0.820433538596604,0.999750903113572
"Thermobifida",0.301430994491852,-0.815759322850174,3.16753446582974,-0.257537631129291,0.79676376926008,0.999750903113572
"Spiractinospora",0.101840656674711,-0.978560118769978,3.17933351943007,-0.307787815524744,0.758243793621509,0.999750903113572
"Nonomuraea",1.15416320234589,-0.60600268258234,1.5707961818064,-0.385793325449418,0.699649738886562,0.999750903113572
"Streptosporangium",0.147257372413359,-0.429896482897705,3.17970577023894,-0.135200082637017,0.89245368175917,0.999750903113572
"Microbispora",0.0709114509650497,0.224028971411416,3.17948525407006,0.0704607675486579,0.943826925866879,0.999750903113572
"Actinoallomurus",0.0798507909257319,0.0549514533322986,3.19388646046659,0.0172051993746424,0.98627291430288,0.999750903113572
"Actinomadura",0.817910643393899,-1.48329140609717,1.8150134916765,-0.817234369275725,0.413794504864032,0.999750903113572
"Rothia",6643.02189057365,0.963980150623002,0.848167210921751,1.13654493855686,0.255728569202868,0.999750903113572
"Arthrobacter",10.964897337268,-0.233514878176574,0.882372117648855,-0.264644443660337,0.791283379311732,0.999750903113572
"Pseudarthrobacter",2.16539351743669,-0.557396059167863,1.13959185317469,-0.489119027672111,0.624757431141902,0.999750903113572
"Micrococcus",26.6700892235032,-0.202339765538663,0.754789247315438,-0.268074520481479,0.788641957960684,0.999750903113572
"Glutamicibacter",1.79799215521639,-0.892193261165691,1.30057046399047,-0.686001478480623,0.492712176080417,0.999750903113572
"Pseudoglutamicibacter",0.291458389429044,0.70587578536898,3.17494353663284,0.222327035811664,0.824059307180316,0.999750903113572
"Neomicrococcus",0.0242993604635899,0.0953399736654543,3.19110397654838,0.0298767994919983,0.97616530891137,0.999750903113572
"Nesterenkonia",0.17267274723578,-0.950863794969027,3.17049847117436,-0.299909873357177,0.764245902958234,0.999750903113572
"Kocuria",6.4771830159052,-0.244073341589472,0.906611245724351,-0.269214994564143,0.787764242107936,0.999750903113572
"Citricoccus",0.68620367590292,-0.802850784414362,1.73451888828957,-0.46286655615844,0.64346002093629,0.999750903113572
"Sinomonas",0.179787394828702,0.127499352258746,3.17939898689006,0.0401017150676831,0.968012034476881,0.999750903113572
"Paenarthrobacter",0.444433328225283,-1.09100917201071,2.0355069486728,-0.53598892046135,0.591966207780916,0.999750903113572
"Cellulomonas",3.50499381366589,-1.45957665451461,0.875984498215575,-1.66621288103596,0.0956710212842601,0.999750903113572
"Oerskovia",0.0601905065747164,-0.645879411186977,3.18870652902605,-0.202552165057426,0.839485081617052,0.999750903113572
"Pseudactinotalea",0.029923756081592,-0.0403344965650141,3.18455360894461,-0.0126656673173046,0.989894529781101,0.999750903113572
"Curtobacterium",2.67661730232284,-0.0484663423291048,1.06587385354806,-0.0454709928081744,0.963731895360912,0.999750903113572
"Microbacterium",15.4792611736945,-0.555210443255547,0.748197445329087,-0.74206407242054,0.458048516317544,0.999750903113572
"Rathayibacter",0.652011405525885,-0.32685864807943,1.58068990657796,-0.206782270652343,0.836179902875308,0.999750903113572
"Agromyces",2.34825410247604,-0.532878045404652,1.28806065397013,-0.413705708471248,0.679089645952654,0.999750903113572
"Cryobacterium",0.678068563919178,1.31484301655532,2.36610565890195,0.55569919779724,0.578416505076133,0.999750903113572
"Microcella",0.567169840814646,-0.0295317520923942,2.49430191214444,-0.011839686265968,0.990553517822582,0.999750903113572
"Clavibacter",0.821071451115619,0.253599224066821,1.50492761122478,0.168512573080129,0.866180053221914,0.999750903113572
"Salinibacterium",0.553815062378915,-0.767298737938548,2.54210521691737,-0.30183594795065,0.762777125645041,0.999750903113572
"Leifsonia",0.463437872794132,-1.13769607498812,2.02278308732523,-0.562440966664656,0.573815613982326,0.999750903113572
"Agrococcus",0.725324978037143,-0.316924159884137,1.39958443962696,-0.226441614318468,0.820857964801573,0.999750903113572
"Protaetiibacter",0.36605153575905,-0.985709718628939,2.36439793188246,-0.416896709871568,0.676753960192999,0.999750903113572
"Mycetocola",0.583338507616122,-1.01241383032092,2.38004775425208,-0.425375427241822,0.67056301622476,0.999750903113572
"Cellulosimicrobium",0.279780025471063,-0.0774987268437177,2.91018347875194,-0.0266301858317723,0.978754696980442,0.999750903113572
"Isoptericola",0.371320956687671,-1.58275358917757,2.6728942910571,-0.592149713691673,0.55375033939561,0.999750903113572
"Brachybacterium",3.65581055404189,-0.632695597429992,0.790560581076277,-0.800312604213878,0.423529702214869,0.999750903113572
"Dermabacter",3.64624230754125,-2.89012291474818,1.17751338613106,-2.45442892521521,0.0141108556205405,0.999750903113572
"Brevibacterium",539.52170346806,-2.0180630189872,0.976903019581083,-2.06577621169867,0.0388496152612241,0.999750903113572
"Janibacter",5.75874777084348,-0.0101932009794162,0.849848946398027,-0.0119941326310032,0.990430296202401,0.999750903113572
"Phycicoccus",0.665364446383222,0.586264351635788,2.57705350134577,0.22749405525715,0.820039591285677,0.999750903113572
"Ruania",1.96175203450663,-1.19156568643827,1.19738068674779,-0.995143565973729,0.319666444428083,0.999750903113572
"Occultella",0.242651169547598,-0.109443203842596,3.17258313685796,-0.0344965597815619,0.97248118561384,0.999750903113572
"Beutenbergia",0.10374619272675,0.228270744313155,3.19432333861401,0.0714613769851489,0.943030562638517,0.999750903113572
"Pengzhenrongella",0.073807518365542,-0.735161378943164,3.18666888304886,-0.230699017037439,0.817548637220826,0.999750903113572
"Ornithinimicrobium",1.02338831252081,-1.75041240827122,1.57791292874607,-1.1093212916775,0.267291603152979,0.999750903113572
"Serinicoccus",0.399963799235548,0.536975472591897,2.40078508044834,0.223666615127256,0.823016725100422,0.999750903113572
"Jonesia",0.302144037045906,0.384410749218702,2.85420066428199,0.134682453840507,0.892862946583916,0.999750903113572
"Barrientosiimonas",0.549722658804897,0.130739805639506,2.08285765878141,0.0627694384627303,0.949950102435766,0.999750903113572
"Demequina",0.631660384814104,-1.10976399343208,2.15862060315412,-0.514107940881561,0.60717652584667,0.999750903113572
"Arachnia",18.2701208808174,-0.97361386352909,1.06599197795365,-0.9133407039311,0.361063380966694,0.999750903113572
"Cutibacterium",402.289473934827,0.825670714424354,0.752597347811456,1.09709490317152,0.272599908042035,0.999750903113572
"Propioniciclava",0.642127476775546,-1.52165506658671,2.31049226149257,-0.658584792490814,0.510162431036219,0.999750903113572
"Propionibacterium",107.075791077201,-1.54704750754189,0.712170008705068,-2.17230083917023,0.0298329787827779,0.999750903113572
"Brooklawnia",0.308934712164744,-0.842463633616068,3.16068449078693,-0.266544679189512,0.789819754490277,0.999750903113572
"Microlunatus",0.181064075858142,-0.0948037279131196,3.17837203012888,-0.0298277630857692,0.97620441687323,0.999750903113572
"Tessaracoccus",1.13286098689249,-0.583343032756086,1.11046250132969,-0.525315381705894,0.599363966284966,0.999750903113572
"Propionimicrobium",0.0651711074266437,0.936624393588169,3.1975436356942,0.292919972422776,0.769583322321516,0.999750903113572
"Raineyella",0.155329997041712,-0.570572514962072,3.18200571347621,-0.179312222019471,0.857692550601368,0.999750903113572
"Nocardioides",8.50287833188857,-0.66993867941839,0.776346302672627,-0.862937940339355,0.388171589111317,0.999750903113572
"Aeromicrobium",1.47989153582554,-0.965775473552825,1.5934121925188,-0.606105236352037,0.544444874048747,0.999750903113572
"Mumia",0.0283909628685511,0.511584930467631,3.19845595210641,0.15994746781825,0.872922455919735,0.999750903113572
"Kribbella",0.517074095952557,-0.823616223422679,1.78416053640072,-0.461626746371269,0.644349010826255,0.999750903113572
"Amycolatopsis",4.16287832202353,-0.452762290873233,0.888785210686315,-0.509416994600543,0.610459966613028,0.999750903113572
"Pseudonocardia",2.33975805101113,-0.980184922059579,1.11760381275563,-0.877041497955142,0.380464098555813,0.999750903113572
"Kutzneria",0.425377273842626,-0.412878360637122,2.35272903891095,-0.175489125100543,0.860695315100202,0.999750903113572
"Saccharothrix",0.642961082633448,1.33708522053664,2.68412325415727,0.498145984341707,0.618381151237811,0.999750903113572
"Actinoalloteichus",0.274931460856043,-0.853961495596232,2.30562230931854,-0.370382214009992,0.711097724167912,0.999750903113572
"Saccharopolyspora",1.49269439750524,-0.683172343650833,1.30161603549592,-0.524864725864061,0.599677232327912,0.999750903113572
"Actinosynnema",0.116171683387833,-0.454848307341326,3.18651559077001,-0.142741591680527,0.886494267622908,0.999750903113572
"Actinokineospora",0.091996290124318,-0.772918665364878,3.17466615152656,-0.243464549805722,0.807645544152168,0.999750903113572
"Lentzea",0.136109682985117,-0.803028341756678,3.18492825020874,-0.252133887695601,0.800937577305367,0.999750903113572
"Alloactinosynnema",0.212336941490318,-0.642472672242534,3.17755561543134,-0.202190850451982,0.83976752569889,0.999750903113572
"Saccharomonospora",0.701180458073557,-0.454879102574257,2.86509658014114,-0.158765713423821,0.873853462846517,0.999750903113572
"Kibdelosporangium",0.0121557231420313,-0.227374909243663,3.19511119870046,-0.0711633790198421,0.943267726802101,0.999750903113572
"Allosaccharopolyspora",0.0121557231420313,-0.227374909243663,3.19511119870046,-0.0711633790198421,0.943267726802101,0.999750903113572
"Bifidobacterium",746.563992244929,0.764471446218155,0.552935012415299,1.38257015572017,0.166796705273621,0.999750903113572
"Parascardovia",0.143794686243178,0.212451663750285,3.17749960256541,0.0668612715415473,0.946692144846392,0.999750903113572
"Gardnerella",2.26146032880743,-0.172715127789263,1.16860939383625,-0.147795429935988,0.882504216112644,0.999750903113572
"Actinomyces",1631.76137832112,0.254448730064625,0.769903466348816,0.330494329725934,0.741026476388099,0.999750903113572
"Schaalia",2284.1680040256,-0.355653700899984,0.853803869269915,-0.41655199010061,0.677006132063341,0.999750903113572
"Trueperella",2.98097258283755,-0.536941599270301,1.16512330828099,-0.460845298908745,0.644909599376367,0.999750903113572
"Mobiluncus",1.10691156857483,0.0950366734016773,1.84609141758763,0.0514799389110785,0.958943087081932,0.999750903113572
"Varibaculum",1.55342109497604,-0.506812241308795,1.43200205774189,-0.353918654354436,0.723399846554431,0.999750903113572
"Flaviflexus",1.35081614001372,-0.425517022376938,1.52677603326289,-0.278702974834863,0.780472779352738,0.999750903113572
"Actinotignum",0.550934393472018,-0.721483009424419,2.14864044833367,-0.335785826792914,0.737032378835184,0.999750903113572
"Boudabousia",0.65315303708486,-0.494032033714892,2.99817188362985,-0.164777755542412,0.869118913196116,0.999750903113572
"Pseudofrankia",0.0265421176862897,-0.227375018692409,3.19511119770135,-0.0711634132971611,0.943267699521922,0.999750903113572
"Frankia",0.212400859809171,-0.698366803456607,3.17345316245596,-0.22006526257225,0.825820328086596,0.999750903113572
"Protofrankia",0.0100679909085487,0.511584828665511,3.19845595052329,0.159947436068898,0.872922480930076,0.999750903113572
"Nakamurella",0.115221958286908,-0.907106308433201,3.18554358481671,-0.284757148750609,0.775830203907514,0.999750903113572
"Blastococcus",0.414712190816103,1.02213557537867,2.35112111601903,0.434743905115944,0.663748325757417,0.999750903113572
"Geodermatophilus",0.674844779262468,0.548159568961689,2.55370784690069,0.214652419863519,0.830038321247518,0.999750903113572
"Jatrophihabitans",0.631147943292342,-1.66825349682709,3.16233214476161,-0.527538987196695,0.597819349750805,0.999750903113572
"Kineococcus",0.034355265551666,0.795685727288514,3.19562259559807,0.248992396156092,0.803366663214832,0.999750903113572
"Stackebrandtia",0.0925356515334233,1.39691767108237,3.19490172156134,0.437233377682648,0.661942105767907,0.999750903113572
"Natronoglycomyces",0.0428757285701604,0.4414820849782,3.19706495009709,0.138089807954885,0.890169440680595,0.999750903113572
"Candidatus Planktophila",0.26767698128036,-0.278068993144023,3.16800804394189,-0.0877740805222286,0.930056238982137,0.999750903113572
"Eggerthella",25.1090916188189,-0.0604043848957929,0.766383093411579,-0.0788174809896977,0.937177799483652,0.999750903113572
"Gordonibacter",3.59816353287981,-2.0038937342918,1.31944177798983,-1.51874358362726,0.128827051486342,0.999750903113572
"Adlercreutzia",22.114108105769,-1.77369225592413,0.835659508618134,-2.12250592212749,0.033795275912895,0.999750903113572
"Raoultibacter",0.741553726822645,-1.19052431443187,2.28550633461684,-0.520901778481161,0.602435196424094,0.999750903113572
"Slackia",1.06123148138426,-1.12343762840314,2.60707770843658,-0.430918351519658,0.666527739292514,0.999750903113572
"Phoenicibacter",0.127052447383063,-1.96464004349675,3.15735008286296,-0.622243334421533,0.533781875392417,0.999750903113572
"Berryella",0.5577562728885,-1.08182476363831,3.16556944279706,-0.34174728534226,0.732541083646307,0.999750903113572
"Xiamenia",0.66790104470829,0.295548173987196,2.47673559131309,0.119329723779883,0.905014135567738,0.999750903113572
"Collinsella",113.762439312939,0.130799124221891,0.740360217533198,0.176669573978057,0.859767941345003,0.999750903113572
"Coriobacterium",0.234305577801539,-0.208202597185532,3.17305850952788,-0.0656157447334655,0.947683753643194,0.999750903113572
"Lancefieldella",158.503716116259,-0.716531262738001,0.825220866448409,-0.868290286722648,0.385235438250929,0.999750903113572
"Parolsenella",0.495688027032646,-0.675799430453835,2.84862289110083,-0.237237239286762,0.812472748015876,0.999750903113572
"Olsenella",33.2046246265469,-1.91085097075145,0.928177507702929,-2.05871285922503,0.039521753626277,0.999750903113572
"Leptogranulimonas",0.122044433246777,-0.587908504057742,3.17548017812503,-0.18514003271306,0.853119202768671,0.999750903113572
"Thermophilibacter",0.706056326264141,-2.11896592179659,1.96190183764033,-1.08005705542596,0.280116773779904,0.999750903113572
"Atopobium",0.436913707869863,0.179643888963661,3.16002836360797,0.0568488216854332,0.95466562271157,0.999750903113572
"Miltoncostaea",0.099421967623269,0.220703395423847,3.19399657315991,0.0690994465299314,0.944910461582288,0.999750903113572
"Baekduia",0.539758532923651,-0.148983525201074,3.11920332740566,-0.0477633259403412,0.96190486483948,0.999750903113572
"Capillimicrobium",0.0580966353553813,0.706354166668122,3.19781367562225,0.22088659262822,0.825180737125353,0.999750903113572
"Egibacter",0.0194264360494145,-0.0103792202727414,3.19360123174629,-0.00325000509442625,0.997406875677621,0.999750903113572
"Egicoccus",0.132029823135498,1.21791221992316,3.19832471721061,0.380796925768485,0.703353940596386,0.999750903113572
"Rubrobacter",0.364874162382017,0.112554816129258,3.1623061530237,0.0355926373610715,0.971607179138363,0.999750903113572
"Dermatobacter",0.0283909628685511,0.511584930467631,3.19845595210641,0.15994746781825,0.872922455919735,0.999750903113572
"Rippkaea",0.0375521333067007,-0.559618508742869,3.18186196818781,-0.175877682419264,0.860390038879154,0.999750903113572
"Microcystis",0.150072571021837,-0.106844755254997,3.18831766289195,-0.0335113268350068,0.973266833397852,0.999750903113572
"Cyanobacterium",0.143994574527518,1.51849021817461,3.19164248919984,0.475770774237094,0.634237693184894,0.999750903113572
"Gloeocapsopsis",0.095218276741468,0.186168964644537,3.18642775738155,0.0584256034718708,0.953409620981118,0.999750903113572
"Phormidium",0.00938803332667516,-0.227375177418607,3.19511119623957,-0.0711634630075513,0.943267659959074,0.999750903113572
"Moorena",0.0420794792236233,-0.518505829755596,3.18273146932311,-0.162912213849405,0.870587554043788,0.999750903113572
"Planktothrix",0.23816333517796,-0.497086702389271,3.17224269949561,-0.156698824610206,0.875482213462259,0.999750903113572
"Koinonema",0.00938803332667516,-0.227375177418607,3.19511119623957,-0.0711634630075513,0.943267659959074,0.999750903113572
"Nostoc",1.50130280198284,-0.387564717313401,1.18885650343339,-0.325997894778826,0.744425947925689,0.999750903113572
"Calothrix",0.232696547458933,0.10505715588867,2.72489446892047,0.038554577832987,0.969245516982401,0.999750903113572
"Nodularia",0.0363178912827236,0.385990953495658,3.1925214829891,0.120904731746476,0.903766494276546,0.999750903113572
"Synechococcus",0.925135663969057,-1.18918700438872,1.49969015022161,-0.792955134240893,0.427803963045913,0.999750903113572
"Prochlorococcus",0.618044218026682,-0.16731413135527,1.71718355322713,-0.0974352048974809,0.922380788257116,0.999750903113572
"Cyanobium",0.124687167743659,-0.679325702706482,3.17509446837493,-0.213954485283133,0.830582550738919,0.999750903113572
"Crinalium",0.456678401090735,-0.417816741859466,3.18174036832945,-0.131317044601863,0.895524508904868,0.999750903113572
"Gloeobacter",0.293205294799979,-1.07834820797251,3.15817373452677,-0.341446765953203,0.732767273940484,0.999750903113572
"Thermosynechococcus",0.104482896834911,0.325215953910504,3.18026097867709,0.102260775480692,0.918549688673307,0.999750903113572
"Pseudanabaena",0.786197771309819,-0.79000372192005,2.20153562731002,-0.35884212461523,0.71971319763308,0.999750903113572
"Leptothermofonsia",0.275960177182648,-2.15940691658869,3.14503029440753,-0.686609257923059,0.492328992894516,0.999750903113572
"Spiroplasma",1.73638289712603,0.239106697867377,1.34956968123609,0.177172547065799,0.859372858778771,0.999750903113572
"Mycoplasma",1.22413094500141,0.8452957573701,1.46294891887501,0.577802646739108,0.563397368158372,0.999750903113572
"Acholeplasma",0.0869319136235165,-0.0776794509529453,3.1783022865403,-0.0244405484279792,0.980501205007442,0.999750903113572
"Alteracholeplasma",0.0962354925319136,-0.0344997250253401,3.18924544204116,-0.0108175195833344,0.991369036469335,0.999750903113572
"Mycoplasmopsis",1.0644077516539,-0.378672500528956,1.31125912227845,-0.288785407929878,0.772745599367957,0.999750903113572
"Metamycoplasma",491.70601215897,-1.54911672970576,1.216579864118,-1.27333747285785,0.202898314825268,0.999750903113572
"Malacoplasma",0.201806462974146,0.833220140239018,3.18973478490892,0.261219253770281,0.793923431080411,0.999750903113572
"Deinococcus",1.33494127546196,-1.07177611684317,1.28992597641758,-0.83088187728395,0.406040362470686,0.999750903113572
"Thermus",0.490167151388221,-0.712303005581314,3.16008325476932,-0.225406404880719,0.821663129472347,0.999750903113572
"Meiothermus",0.00574376580506741,0.498497205354254,3.197969792254,0.155879272706607,0.876128183562695,0.999750903113572
"Truepera",0.225092379314185,0.210115799262815,3.17970287348031,0.0660803249936478,0.947313874989736,0.999750903113572
